language,subject,popularity_measure,year,month,post_type_id,country,value,date
Python,Summarybigdata,Score,2017,3,1,poland,0,2017-03-01
Python,Summarybigdata,Score,2017,4,1,invalid,0,2017-04-01
Python,Summarybigdata,Score,2017,4,1,germany,0,2017-04-01
Python,Summarybigdata,Score,2017,4,1,,23,2017-04-01
Python,Summarybigdata,Score,2017,5,1,,14,2017-05-01
Python,Summarybigdata,Score,2017,6,1,,14,2017-06-01
Python,Summarybigdata,Score,2017,6,1,invalid,0,2017-06-01
Python,Summarybigdata,Score,2017,7,1,,5,2017-07-01
Python,Summarybigdata,Score,2017,7,1,south africa,1,2017-07-01
Python,Summarybigdata,Score,2017,8,1,invalid,0,2017-08-01
Python,Summarybigdata,Score,2017,8,1,,12,2017-08-01
Python,Summarybigdata,Score,2017,9,1,paraguay,2,2017-09-01
Python,Summarybigdata,Score,2017,9,1,nigeria,0,2017-09-01
Python,Summarybigdata,Score,2017,9,1,,2,2017-09-01
Python,Summarybigdata,Score,2017,10,1,paraguay,2,2017-10-01
Python,Summarybigdata,Score,2017,10,1,,14,2017-10-01
Python,Summarybigdata,Score,2017,10,1,italy,4,2017-10-01
Python,Summarybigdata,Score,2017,11,1,,10,2017-11-01
Python,Summarybigdata,Score,2017,12,1,,11,2017-12-01
Python,Summarybigdata,Score,2018,1,1,,0,2018-01-01
Python,Summarybigdata,Score,2018,1,1,canada,0,2018-01-01
Python,Summarybigdata,Score,2018,1,1,invalid,-2,2018-01-01
Python,Summarybigdata,Score,2018,2,1,,-2,2018-02-01
Python,Summarybigdata,Score,2018,3,1,japan,0,2018-03-01
Python,Summarybigdata,Score,2018,3,1,invalid,0,2018-03-01
Python,Summarybigdata,Score,2018,3,1,,10,2018-03-01
Python,Summarybigdata,Score,2018,4,1,united kingdom,0,2018-04-01
Python,Summarybigdata,Score,2018,4,1,,12,2018-04-01
Python,Summarybigdata,Score,2018,5,1,israel,3,2018-05-01
Python,Summarybigdata,Score,2018,5,1,,2,2018-05-01
Python,Summarybigdata,Score,2018,5,1,malaysia,3,2018-05-01
Python,Summarybigdata,Score,2018,6,1,,-2,2018-06-01
Python,Summarybigdata,Score,2018,7,1,china,0,2018-07-01
Python,Summarybigdata,Score,2018,7,1,,1,2018-07-01
Python,Summarybigdata,Score,2018,7,1,germany,2,2018-07-01
Python,Summarybigdata,Score,2018,8,1,china,0,2018-08-01
Python,Summarybigdata,Score,2018,8,1,united states,0,2018-08-01
Python,Summarybigdata,Score,2018,8,1,,-1,2018-08-01
Python,Summarybigdata,Score,2018,9,1,australia,1,2018-09-01
Python,Summarybigdata,Score,2018,9,1,japan,-1,2018-09-01
Python,Summarybigdata,Score,2018,9,1,invalid,2,2018-09-01
Python,Summarybigdata,Score,2018,9,1,india,-1,2018-09-01
Python,Summarybigdata,Score,2018,9,1,,-3,2018-09-01
Python,Summarybigdata,Score,2018,10,1,united states,0,2018-10-01
Python,Summarybigdata,Score,2018,10,1,costa rica,1,2018-10-01
Python,Summarybigdata,Score,2018,10,1,romania,0,2018-10-01
Python,Summarybigdata,Score,2018,10,1,invalid,1,2018-10-01
Python,Summarybigdata,Score,2018,10,1,,1,2018-10-01
Python,Summarybigdata,Score,2018,10,1,india,1,2018-10-01
Python,Summarybigdata,Views,2012,2,1,,125,2012-02-01
Python,Summarybigdata,Views,2012,3,1,,477,2012-03-01
Python,Summarybigdata,Views,2012,4,1,,74,2012-04-01
Python,Summarybigdata,Views,2012,5,1,,100,2012-05-01
Python,Summarybigdata,Views,2012,5,1,india,1662,2012-05-01
Python,Summarybigdata,Views,2012,8,1,,4540,2012-08-01
Python,Summarybigdata,Views,2012,9,1,,942,2012-09-01
Python,Summarybigdata,Views,2012,10,1,,2084,2012-10-01
Python,Summarybigdata,Views,2012,10,1,invalid,266,2012-10-01
Python,Summarybigdata,Views,2013,2,1,,3059,2013-02-01
Python,Summarybigdata,Views,2013,2,1,invalid,130,2013-02-01
Python,Summarybigdata,Views,2013,2,1,turkey,5447,2013-02-01
Python,Summarybigdata,Views,2013,3,1,,689,2013-03-01
Python,Summarybigdata,Views,2013,4,1,invalid,470,2013-04-01
Python,Summarybigdata,Views,2013,4,1,,14740,2013-04-01
Python,Summarybigdata,Views,2013,5,1,,269,2013-05-01
Python,Summarybigdata,Views,2013,6,1,,4835,2013-06-01
Python,Summarybigdata,Views,2013,7,1,,2741,2013-07-01
Python,Summarybigdata,Views,2013,8,1,,30843,2013-08-01
Python,Summarybigdata,Views,2013,9,1,,3412,2013-09-01
Python,Summarybigdata,Views,2013,9,1,turkey,188,2013-09-01
Python,Summarybigdata,Views,2013,10,1,,13149,2013-10-01
Python,Summarybigdata,Views,2013,11,1,invalid,238,2013-11-01
Python,Summarybigdata,Views,2013,11,1,,1165,2013-11-01
Python,Summarybigdata,Views,2013,12,1,denmark,92,2013-12-01
Python,Summarybigdata,Views,2013,12,1,,872,2013-12-01
Python,Summarybigdata,Views,2014,1,1,,2273,2014-01-01
Python,Summarybigdata,Views,2014,2,1,,6924,2014-02-01
Python,Summarybigdata,Views,2014,3,1,,2792,2014-03-01
Python,Summarybigdata,Views,2014,4,1,russia,45,2014-04-01
Python,Summarybigdata,Views,2014,4,1,,3147,2014-04-01
Python,Summarybigdata,Views,2014,5,1,,12162,2014-05-01
Python,Summarybigdata,Views,2014,6,1,,143,2014-06-01
Python,Summarybigdata,Views,2014,7,1,invalid,113,2014-07-01
Python,Summarybigdata,Views,2014,7,1,united states,113,2014-07-01
Python,Summarybigdata,Views,2014,7,1,,9679,2014-07-01
Python,Summarybigdata,Views,2014,8,1,india,87,2014-08-01
Python,Summarybigdata,Views,2014,8,1,,5823,2014-08-01
Python,Summarybigdata,Views,2014,8,1,united kingdom,4100,2014-08-01
Python,Summarybigdata,Views,2014,8,1,israel,125,2014-08-01
Python,Summarybigdata,Views,2014,9,1,,3953,2014-09-01
Python,Summarybigdata,Views,2014,10,1,,2083,2014-10-01
Python,Summarybigdata,Views,2014,11,1,,58668,2014-11-01
Python,Summarybigdata,Views,2014,12,1,invalid,377,2014-12-01
Python,Summarybigdata,Views,2014,12,1,,40,2014-12-01
Python,Summarybigdata,Views,2014,12,1,india,257,2014-12-01
Python,Summarybigdata,Views,2015,1,1,invalid,286,2015-01-01
Python,Summarybigdata,Views,2015,1,1,,4366,2015-01-01
Python,Summarybigdata,Views,2015,2,1,,2391,2015-02-01
Python,Summarybigdata,Views,2015,2,1,invalid,55,2015-02-01
Python,Summarybigdata,Views,2015,3,1,,1774,2015-03-01
Python,Summarybigdata,Views,2015,4,1,,28545,2015-04-01
Python,Summarybigdata,Views,2015,4,1,invalid,4154,2015-04-01
Python,Summarybigdata,Views,2015,5,1,,4175,2015-05-01
Python,Summarybigdata,Views,2015,5,1,india,222,2015-05-01
Python,Summarybigdata,Views,2015,6,1,canada,249,2015-06-01
Python,Summarybigdata,Views,2015,6,1,,8954,2015-06-01
Python,Summarybigdata,Views,2015,7,1,,7195,2015-07-01
Python,Summarybigdata,Views,2015,8,1,invalid,1983,2015-08-01
Python,Summarybigdata,Views,2015,8,1,norway,161,2015-08-01
Python,Summarybigdata,Views,2015,8,1,,1154,2015-08-01
Python,Summarybigdata,Views,2015,9,1,greece,164,2015-09-01
Python,Summarybigdata,Views,2015,9,1,united kingdom,479,2015-09-01
Python,Summarybigdata,Views,2015,9,1,invalid,531,2015-09-01
Python,Summarybigdata,Views,2015,9,1,,17944,2015-09-01
Python,Summarybigdata,Views,2015,10,1,canada,107,2015-10-01
Python,Summarybigdata,Views,2015,10,1,,5941,2015-10-01
Python,Summarybigdata,Views,2015,11,1,vietnam,290,2015-11-01
Python,Summarybigdata,Views,2015,11,1,mozambique,54,2015-11-01
Python,Summarybigdata,Views,2015,11,1,,32687,2015-11-01
Python,Summarybigdata,Views,2015,11,1,china,288,2015-11-01
Python,Summarybigdata,Views,2015,12,1,,816,2015-12-01
Python,Summarybigdata,Views,2015,12,1,invalid,73,2015-12-01
Python,Summarybigdata,Views,2016,1,1,argentina,805,2016-01-01
Python,Summarybigdata,Views,2016,1,1,united kingdom,180,2016-01-01
Python,Summarybigdata,Views,2016,1,1,united states,46,2016-01-01
Python,Summarybigdata,Views,2016,1,1,,2950,2016-01-01
Python,Summarybigdata,Views,2016,2,1,united kingdom,493,2016-02-01
Python,Summarybigdata,Views,2016,2,1,,4175,2016-02-01
Python,Summarybigdata,Views,2016,2,1,invalid,173,2016-02-01
Python,Summarybigdata,Views,2016,3,1,india,1719,2016-03-01
Python,Summarybigdata,Views,2016,3,1,france,154,2016-03-01
Python,Summarybigdata,Views,2016,3,1,,5156,2016-03-01
Python,Summarybigdata,Views,2016,3,1,invalid,424,2016-03-01
Python,Summarybigdata,Views,2016,4,1,,4362,2016-04-01
Python,Summarybigdata,Views,2016,4,1,brazil,706,2016-04-01
Python,Summarybigdata,Views,2016,5,1,,3845,2016-05-01
Python,Summarybigdata,Views,2016,5,1,india,8550,2016-05-01
Python,Summarybigdata,Views,2016,5,1,china,48,2016-05-01
Python,Summarybigdata,Views,2016,6,1,,4062,2016-06-01
Python,Summarybigdata,Views,2016,6,1,belize,53,2016-06-01
Python,Summarybigdata,Views,2016,7,1,,7449,2016-07-01
Python,Summarybigdata,Views,2016,7,1,vietnam,514,2016-07-01
Python,Summarybigdata,Views,2016,8,1,,21898,2016-08-01
Python,Summarybigdata,Views,2016,9,1,,7553,2016-09-01
Python,Summarybigdata,Views,2016,9,1,india,106,2016-09-01
Python,Summarybigdata,Views,2016,10,1,,1210,2016-10-01
Python,Summarybigdata,Views,2016,11,1,,12832,2016-11-01
Python,Summarybigdata,Views,2016,12,1,,5532,2016-12-01
Python,Summarybigdata,Views,2016,12,1,india,936,2016-12-01
Python,Summarybigdata,Views,2017,1,1,,1447,2017-01-01
Python,Summarybigdata,Views,2017,1,1,australia,918,2017-01-01
Python,Summarybigdata,Views,2017,1,1,invalid,219,2017-01-01
Python,Summarybigdata,Views,2017,2,1,invalid,46,2017-02-01
Python,Summarybigdata,Views,2017,2,1,,5228,2017-02-01
Python,Summarybigdata,Views,2017,2,1,poland,399,2017-02-01
Python,Summarybigdata,Views,2017,2,1,australia,58,2017-02-01
Python,Summarybigdata,Views,2017,3,1,poland,214,2017-03-01
Python,Summarybigdata,Views,2017,3,1,,4572,2017-03-01
Python,Summarybigdata,Views,2017,4,1,invalid,44,2017-04-01
Python,Summarybigdata,Views,2017,4,1,,8616,2017-04-01
Python,Summarybigdata,Views,2017,4,1,germany,58,2017-04-01
Python,Summarybigdata,Views,2017,5,1,,9496,2017-05-01
Python,Summarybigdata,Views,2017,6,1,invalid,319,2017-06-01
Python,Summarybigdata,Views,2017,6,1,,4878,2017-06-01
Python,Summarybigdata,Views,2017,7,1,south africa,194,2017-07-01
Python,Summarybigdata,Views,2017,7,1,,1337,2017-07-01
Python,Summarybigdata,Views,2017,8,1,,3472,2017-08-01
Python,Summarybigdata,Views,2017,8,1,invalid,84,2017-08-01
Python,Summarybigdata,Views,2017,9,1,nigeria,64,2017-09-01
Python,Summarybigdata,Views,2017,9,1,paraguay,1601,2017-09-01
Python,Summarybigdata,Views,2017,9,1,,719,2017-09-01
Python,Summarybigdata,Views,2017,10,1,italy,459,2017-10-01
Python,Summarybigdata,Views,2017,10,1,,5907,2017-10-01
Python,Summarybigdata,Views,2017,10,1,paraguay,107,2017-10-01
Python,Summarybigdata,Views,2017,11,1,,9893,2017-11-01
Python,Summarybigdata,Views,2017,12,1,,1797,2017-12-01
Python,Summarybigdata,Views,2018,1,1,invalid,1216,2018-01-01
Python,Summarybigdata,Views,2018,1,1,canada,127,2018-01-01
Python,Summarybigdata,Views,2018,1,1,,1466,2018-01-01
Python,Summarybigdata,Views,2018,2,1,,2099,2018-02-01
Python,Summarybigdata,Views,2018,3,1,invalid,138,2018-03-01
Python,Summarybigdata,Views,2018,3,1,,3944,2018-03-01
Python,Summarybigdata,Views,2018,3,1,japan,55,2018-03-01
Python,Summarybigdata,Views,2018,4,1,,1557,2018-04-01
Python,Summarybigdata,Views,2018,4,1,united kingdom,42,2018-04-01
Python,Summarybigdata,Views,2018,5,1,israel,362,2018-05-01
Python,Summarybigdata,Views,2018,5,1,malaysia,156,2018-05-01
Python,Summarybigdata,Views,2018,5,1,,1427,2018-05-01
Python,Summarybigdata,Views,2018,6,1,,2154,2018-06-01
Python,Summarybigdata,Views,2018,7,1,,772,2018-07-01
Python,Summarybigdata,Views,2018,7,1,china,131,2018-07-01
Python,Summarybigdata,Views,2018,7,1,germany,218,2018-07-01
Python,Summarybigdata,Views,2018,8,1,china,69,2018-08-01
Python,Summarybigdata,Views,2018,8,1,united states,38,2018-08-01
Python,Summarybigdata,Views,2018,8,1,,594,2018-08-01
Python,Summarybigdata,Views,2018,9,1,invalid,259,2018-09-01
Python,Summarybigdata,Views,2018,9,1,japan,65,2018-09-01
Python,Summarybigdata,Views,2018,9,1,india,72,2018-09-01
Python,Summarybigdata,Views,2018,9,1,australia,80,2018-09-01
Python,Summarybigdata,Views,2018,9,1,,633,2018-09-01
Python,Summarybigdata,Views,2018,10,1,united states,41,2018-10-01
Python,Summarybigdata,Views,2018,10,1,india,50,2018-10-01
Python,Summarybigdata,Views,2018,10,1,invalid,28,2018-10-01
Python,Summarybigdata,Views,2018,10,1,romania,27,2018-10-01
Python,Summarybigdata,Views,2018,10,1,,381,2018-10-01
Python,Summarybigdata,Views,2018,10,1,costa rica,55,2018-10-01
R,Summarybigdata,Answers,2012,1,1,,3,2012-01-01
R,Summarybigdata,Answers,2012,1,1,spain,1,2012-01-01
R,Summarybigdata,Answers,2012,2,1,,9,2012-02-01
R,Summarybigdata,Answers,2012,3,1,,2,2012-03-01
R,Summarybigdata,Answers,2012,5,1,,2,2012-05-01
R,Summarybigdata,Answers,2012,6,1,,5,2012-06-01
R,Summarybigdata,Answers,2012,6,1,united states,1,2012-06-01
R,Summarybigdata,Answers,2012,7,1,,4,2012-07-01
R,Summarybigdata,Answers,2012,8,1,,3,2012-08-01
R,Summarybigdata,Answers,2012,9,1,,6,2012-09-01
R,Summarybigdata,Answers,2012,10,1,,2,2012-10-01
R,Summarybigdata,Answers,2012,11,1,,5,2012-11-01
R,Summarybigdata,Answers,2012,12,1,,6,2012-12-01
R,Summarybigdata,Answers,2013,1,1,,3,2013-01-01
R,Summarybigdata,Answers,2013,2,1,,7,2013-02-01
R,Summarybigdata,Answers,2013,3,1,,6,2013-03-01
R,Summarybigdata,Answers,2013,4,1,,9,2013-04-01
R,Summarybigdata,Answers,2013,5,1,,6,2013-05-01
R,Summarybigdata,Answers,2013,6,1,,14,2013-06-01
R,Summarybigdata,Answers,2013,7,1,,3,2013-07-01
R,Summarybigdata,Answers,2013,8,1,,7,2013-08-01
R,Summarybigdata,Answers,2013,8,1,guatemala,1,2013-08-01
R,Summarybigdata,Answers,2013,9,1,norway,0,2013-09-01
R,Summarybigdata,Answers,2013,9,1,,7,2013-09-01
R,Summarybigdata,Answers,2013,10,1,,7,2013-10-01
R,Summarybigdata,Answers,2013,10,1,nepal,1,2013-10-01
R,Summarybigdata,Answers,2013,10,1,invalid,1,2013-10-01
R,Summarybigdata,Answers,2013,10,1,france,3,2013-10-01
R,Summarybigdata,Answers,2013,11,1,,11,2013-11-01
R,Summarybigdata,Answers,2013,12,1,,8,2013-12-01
R,Summarybigdata,Answers,2014,1,1,iran,3,2014-01-01
R,Summarybigdata,Answers,2014,1,1,,6,2014-01-01
R,Summarybigdata,Answers,2014,2,1,singapore,4,2014-02-01
R,Summarybigdata,Answers,2014,2,1,,10,2014-02-01
R,Summarybigdata,Answers,2014,3,1,,10,2014-03-01
R,Summarybigdata,Answers,2014,3,1,india,1,2014-03-01
R,Summarybigdata,Answers,2014,3,1,invalid,1,2014-03-01
R,Summarybigdata,Answers,2014,3,1,united kingdom,2,2014-03-01
R,Summarybigdata,Answers,2014,4,1,denmark,3,2014-04-01
R,Summarybigdata,Answers,2014,4,1,,6,2014-04-01
R,Summarybigdata,Answers,2014,4,1,invalid,1,2014-04-01
R,Summarybigdata,Answers,2014,5,1,,16,2014-05-01
R,Summarybigdata,Answers,2014,6,1,,5,2014-06-01
R,Summarybigdata,Answers,2014,7,1,invalid,3,2014-07-01
R,Summarybigdata,Answers,2014,7,1,,10,2014-07-01
R,Summarybigdata,Answers,2014,7,1,united kingdom,1,2014-07-01
R,Summarybigdata,Answers,2014,8,1,,4,2014-08-01
R,Summarybigdata,Answers,2014,8,1,israel,1,2014-08-01
R,Summarybigdata,Answers,2014,8,1,united kingdom,2,2014-08-01
R,Summarybigdata,Answers,2014,9,1,,1,2014-09-01
R,Summarybigdata,Answers,2014,9,1,france,1,2014-09-01
R,Summarybigdata,Answers,2014,9,1,invalid,2,2014-09-01
R,Summarybigdata,Answers,2014,10,1,,0,2014-10-01
R,Summarybigdata,Answers,2014,11,1,,2,2014-11-01
R,Summarybigdata,Answers,2014,11,1,netherlands,1,2014-11-01
R,Summarybigdata,Answers,2014,12,1,,15,2014-12-01
R,Summarybigdata,Answers,2015,1,1,,3,2015-01-01
R,Summarybigdata,Answers,2015,2,1,,5,2015-02-01
R,Summarybigdata,Answers,2015,3,1,invalid,1,2015-03-01
R,Summarybigdata,Answers,2015,3,1,,12,2015-03-01
R,Summarybigdata,Answers,2015,4,1,,8,2015-04-01
R,Summarybigdata,Answers,2015,5,1,,3,2015-05-01
R,Summarybigdata,Answers,2015,6,1,india,2,2015-06-01
R,Summarybigdata,Answers,2015,6,1,,8,2015-06-01
R,Summarybigdata,Answers,2015,6,1,australia,0,2015-06-01
R,Summarybigdata,Answers,2015,7,1,,9,2015-07-01
R,Summarybigdata,Answers,2015,8,1,,3,2015-08-01
R,Summarybigdata,Answers,2015,9,1,invalid,1,2015-09-01
R,Summarybigdata,Answers,2015,9,1,denmark,1,2015-09-01
R,Summarybigdata,Answers,2015,9,1,france,0,2015-09-01
R,Summarybigdata,Answers,2015,9,1,,6,2015-09-01
R,Summarybigdata,Answers,2015,10,1,,2,2015-10-01
R,Summarybigdata,Answers,2015,10,1,invalid,4,2015-10-01
R,Summarybigdata,Answers,2015,11,1,italy,0,2015-11-01
R,Summarybigdata,Answers,2015,11,1,,3,2015-11-01
R,Summarybigdata,Answers,2015,12,1,,13,2015-12-01
R,Summarybigdata,Answers,2016,1,1,,5,2016-01-01
R,Summarybigdata,Answers,2016,2,1,egypt,3,2016-02-01
R,Summarybigdata,Answers,2016,2,1,,3,2016-02-01
R,Summarybigdata,Answers,2016,3,1,,6,2016-03-01
R,Summarybigdata,Answers,2016,4,1,,2,2016-04-01
R,Summarybigdata,Answers,2016,5,1,,14,2016-05-01
R,Summarybigdata,Answers,2016,6,1,,1,2016-06-01
R,Summarybigdata,Answers,2016,6,1,india,2,2016-06-01
R,Summarybigdata,Answers,2016,7,1,,7,2016-07-01
R,Summarybigdata,Answers,2016,8,1,,3,2016-08-01
R,Summarybigdata,Answers,2016,8,1,israel,2,2016-08-01
R,Summarybigdata,Answers,2016,9,1,,5,2016-09-01
R,Summarybigdata,Answers,2016,10,1,,4,2016-10-01
R,Summarybigdata,Answers,2016,10,1,united states,1,2016-10-01
R,Summarybigdata,Answers,2016,11,1,,2,2016-11-01
R,Summarybigdata,Answers,2016,12,1,,1,2016-12-01
R,Summarybigdata,Answers,2017,1,1,,5,2017-01-01
R,Summarybigdata,Answers,2017,2,1,,7,2017-02-01
R,Summarybigdata,Answers,2017,3,1,,5,2017-03-01
R,Summarybigdata,Answers,2017,3,1,united states,0,2017-03-01
R,Summarybigdata,Answers,2017,4,1,,6,2017-04-01
R,Summarybigdata,Answers,2017,5,1,,3,2017-05-01
R,Summarybigdata,Answers,2017,6,1,,8,2017-06-01
R,Summarybigdata,Answers,2017,6,1,pakistan,1,2017-06-01
R,Summarybigdata,Answers,2017,7,1,,4,2017-07-01
R,Summarybigdata,Answers,2017,7,1,invalid,0,2017-07-01
R,Summarybigdata,Answers,2017,8,1,,6,2017-08-01
R,Summarybigdata,Answers,2017,9,1,,4,2017-09-01
R,Summarybigdata,Answers,2017,9,1,india,0,2017-09-01
R,Summarybigdata,Answers,2017,10,1,,8,2017-10-01
R,Summarybigdata,Answers,2017,10,1,invalid,0,2017-10-01
R,Summarybigdata,Answers,2017,11,1,tunisia,1,2017-11-01
R,Summarybigdata,Answers,2017,11,1,,7,2017-11-01
R,Summarybigdata,Answers,2017,11,1,invalid,2,2017-11-01
R,Summarybigdata,Answers,2017,12,1,,4,2017-12-01
R,Summarybigdata,Answers,2018,1,1,,4,2018-01-01
R,Summarybigdata,Answers,2018,2,1,,11,2018-02-01
R,Summarybigdata,Answers,2018,3,1,,6,2018-03-01
R,Summarybigdata,Answers,2018,4,1,,3,2018-04-01
R,Summarybigdata,Answers,2018,4,1,indonesia,1,2018-04-01
R,Summarybigdata,Answers,2018,5,1,,6,2018-05-01
R,Summarybigdata,Answers,2018,6,1,,0,2018-06-01
R,Summarybigdata,Answers,2018,7,1,,2,2018-07-01
R,Summarybigdata,Answers,2018,8,1,,1,2018-08-01
R,Summarybigdata,Answers,2018,8,1,canada,1,2018-08-01
R,Summarybigdata,Answers,2018,8,1,india,2,2018-08-01
R,Summarybigdata,Answers,2018,9,1,australia,1,2018-09-01
R,Summarybigdata,Answers,2018,9,1,,6,2018-09-01
R,Summarybigdata,Answers,2018,10,1,,3,2018-10-01
R,Summarybigdata,Answers,2018,10,1,india,2,2018-10-01
R,Summarybigdata,Answers,2018,10,1,united states,1,2018-10-01
R,Summarybigdata,Ques,2012,1,1,,1,2012-01-01
R,Summarybigdata,Ques,2012,1,1,spain,1,2012-01-01
R,Summarybigdata,Ques,2012,2,1,,3,2012-02-01
R,Summarybigdata,Ques,2012,3,1,,2,2012-03-01
R,Summarybigdata,Ques,2012,5,1,,1,2012-05-01
R,Summarybigdata,Ques,2012,6,1,,1,2012-06-01
R,Summarybigdata,Ques,2012,6,1,united states,1,2012-06-01
R,Summarybigdata,Ques,2012,7,1,,2,2012-07-01
R,Summarybigdata,Ques,2012,8,1,,2,2012-08-01
R,Summarybigdata,Ques,2012,9,1,,5,2012-09-01
R,Summarybigdata,Ques,2012,10,1,,2,2012-10-01
R,Summarybigdata,Ques,2012,11,1,,3,2012-11-01
R,Summarybigdata,Ques,2012,12,1,,3,2012-12-01
R,Summarybigdata,Ques,2013,1,1,,2,2013-01-01
R,Summarybigdata,Ques,2013,2,1,,3,2013-02-01
R,Summarybigdata,Ques,2013,3,1,,5,2013-03-01
R,Summarybigdata,Ques,2013,4,1,,7,2013-04-01
R,Summarybigdata,Ques,2013,5,1,,6,2013-05-01
R,Summarybigdata,Ques,2013,6,1,,9,2013-06-01
R,Summarybigdata,Ques,2013,7,1,,3,2013-07-01
R,Summarybigdata,Ques,2013,8,1,,7,2013-08-01
R,Summarybigdata,Ques,2013,8,1,guatemala,1,2013-08-01
R,Summarybigdata,Ques,2013,9,1,,4,2013-09-01
R,Summarybigdata,Ques,2013,9,1,norway,1,2013-09-01
R,Summarybigdata,Ques,2013,10,1,invalid,1,2013-10-01
R,Summarybigdata,Ques,2013,10,1,nepal,1,2013-10-01
R,Summarybigdata,Ques,2013,10,1,france,1,2013-10-01
R,Summarybigdata,Ques,2013,10,1,,7,2013-10-01
R,Summarybigdata,Ques,2013,11,1,,8,2013-11-01
R,Summarybigdata,Ques,2013,12,1,,7,2013-12-01
R,Summarybigdata,Ques,2014,1,1,,6,2014-01-01
R,Summarybigdata,Ques,2014,1,1,iran,1,2014-01-01
R,Summarybigdata,Ques,2014,2,1,singapore,1,2014-02-01
R,Summarybigdata,Ques,2014,2,1,,8,2014-02-01
R,Summarybigdata,Ques,2014,3,1,,5,2014-03-01
R,Summarybigdata,Ques,2014,3,1,india,1,2014-03-01
R,Summarybigdata,Ques,2014,3,1,invalid,1,2014-03-01
R,Summarybigdata,Ques,2014,3,1,united kingdom,1,2014-03-01
R,Summarybigdata,Ques,2014,4,1,denmark,1,2014-04-01
R,Summarybigdata,Ques,2014,4,1,invalid,1,2014-04-01
R,Summarybigdata,Ques,2014,4,1,,6,2014-04-01
R,Summarybigdata,Ques,2014,5,1,,7,2014-05-01
R,Summarybigdata,Ques,2014,6,1,,6,2014-06-01
R,Summarybigdata,Ques,2014,7,1,invalid,1,2014-07-01
R,Summarybigdata,Ques,2014,7,1,united kingdom,1,2014-07-01
R,Summarybigdata,Ques,2014,7,1,,5,2014-07-01
R,Summarybigdata,Ques,2014,8,1,,4,2014-08-01
R,Summarybigdata,Ques,2014,8,1,israel,1,2014-08-01
R,Summarybigdata,Ques,2014,8,1,united kingdom,1,2014-08-01
R,Summarybigdata,Ques,2014,9,1,invalid,1,2014-09-01
R,Summarybigdata,Ques,2014,9,1,,2,2014-09-01
R,Summarybigdata,Ques,2014,9,1,france,1,2014-09-01
R,Summarybigdata,Ques,2014,10,1,,1,2014-10-01
R,Summarybigdata,Ques,2014,11,1,netherlands,1,2014-11-01
R,Summarybigdata,Ques,2014,11,1,,1,2014-11-01
R,Summarybigdata,Ques,2014,12,1,,7,2014-12-01
R,Summarybigdata,Ques,2015,1,1,,3,2015-01-01
R,Summarybigdata,Ques,2015,2,1,,4,2015-02-01
R,Summarybigdata,Ques,2015,3,1,invalid,1,2015-03-01
R,Summarybigdata,Ques,2015,3,1,,10,2015-03-01
R,Summarybigdata,Ques,2015,4,1,,5,2015-04-01
R,Summarybigdata,Ques,2015,5,1,,4,2015-05-01
R,Summarybigdata,Ques,2015,6,1,,9,2015-06-01
R,Summarybigdata,Ques,2015,6,1,australia,1,2015-06-01
R,Summarybigdata,Ques,2015,6,1,india,1,2015-06-01
R,Summarybigdata,Ques,2015,7,1,,10,2015-07-01
R,Summarybigdata,Ques,2015,8,1,,4,2015-08-01
R,Summarybigdata,Ques,2015,9,1,denmark,1,2015-09-01
